Type,Days for shipping (real),Days for shipment (scheduled),Benefit per order,Sales per customer,Delivery Status,Late_delivery_risk,Category Id,Category Name,Customer City,Customer Country,Customer Email,Customer Fname,Customer Id,Customer Lname,Customer Login Type,Customer Segment,Customer State,Customer Street,Customer Zipcode,Department Id,Department Name,Latitude,Longitude,Market,Order City,Order Country,Order Customer Id,order date (DateOrders),Order Id,Order Item Cardprod Id,Order Item Discount,Order Item Discount Rate,Order Item Id,Order Item Product Price,Order Item Profit Ratio,Order Item Quantity,Sales,Order Item Total,Order Profit Per Order,Order Region,Order State,Order Status,Order Zipcode,Product Card Id,Product Category Id,Product Name,Product Price,Product Status,shipping date (DateOrders),Shipping Mode
DEBIT,8,4,40.3,153.71,Shipping canceled,1,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,343,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,-17.3697,97.9413,Africa,Demo City,Demo Country,343,7/17/2023 06:00,3956,110,38.36,0.1889,3956,40.61,0.2447,5,203.05,164.69,40.3,Southern Africa,NA,CANCELED,90001,110,2,Cameras Item #110,40.61,0,7/25/2023 06:00,Standard Class
DEBIT,3,0,135.18,884.37,Late delivery,1,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,693,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-26.7899,-52.976,LATAM,Demo City,Demo Country,693,7/24/2022 06:00,3957,174,12.92,0.0135,3957,478.47,0.1432,2,956.94,944.02,135.18,Caribbean,NA,PENDING_PAYMENT,90001,174,3,Golf Shoes Item #174,478.47,0,7/27/2022 06:00,Same Day
DEBIT,2,2,-2.86,121.77,Shipping on time,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,405,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,-0.2468,-114.2379,LATAM,Demo City,Demo Country,405,7/8/2023 05:00,3958,56,7.74,0.0501,3958,77.29,-0.0195,2,154.58,146.84,-2.86,Caribbean,NA,PENDING_PAYMENT,90001,56,2,Cameras Item #56,77.29,0,7/10/2023 05:00,Second Class
DEBIT,3,4,-39.05,416.51,Advance shipping,0,10,Camping & Hiking,Demo City,EE. UU.,XXXXXXXXX,Demo,413,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,9.0628,47.7367,USCA,Demo City,Demo Country,413,3/22/2023 20:00,3959,28,258.55,0.3414,3959,189.33,-0.0783,4,757.32,498.77,-39.05,West of USA,NA,COMPLETE,90001,28,10,Camping & Hiking Item #28,189.33,0,3/25/2023 20:00,Standard Class
DEBIT,4,4,14.28,389.51,Shipping on time,0,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,474,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,21.1911,-79.1732,LATAM,Demo City,Demo Country,474,10/3/2023 06:00,3960,162,35.64,0.0733,3960,243.1,0.0317,2,486.2,450.56,14.28,Caribbean,NA,CLOSED,90001,162,6,Cleats Item #162,243.1,0,10/7/2023 06:00,Standard Class
DEBIT,4,4,3.28,44.4,Shipping on time,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,449,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,25.1664,91.9078,Pacific Asia,Demo City,Demo Country,449,3/20/2022 20:00,3961,198,9.22,0.1718,3961,26.83,0.0737,2,53.66,44.44,3.28,South Asia,NA,COMPLETE,90001,198,13,Cardio Equipment Item #198,26.83,0,3/24/2022 20:00,Standard Class
DEBIT,3,4,141.65,1221.86,Advance shipping,0,8,Consumer Electronics,Demo City,EE. UU.,XXXXXXXXX,Demo,871,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,2,Electronics,-13.3346,65.6748,Europe,Demo City,Demo Country,871,3/25/2023 07:00,3962,35,603.6,0.3256,3962,463.45,0.1133,4,1853.8,1250.2,141.65,Southern Europe,NA,COMPLETE,90001,35,8,Consumer Electronics Item #35,463.45,0,3/28/2023 07:00,Standard Class
DEBIT,0,1,16.82,61.77,Advance shipping,0,11,Hunting & Shooting,Demo City,EE. UU.,XXXXXXXXX,Demo,727,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,19.4301,-96.8225,USCA,Demo City,Demo Country,727,3/30/2023 17:00,3963,175,20.52,0.2287,3963,22.43,0.243,4,89.72,69.2,16.82,US Center,NA,COMPLETE,90001,175,11,Hunting & Shooting Item #175,22.43,0,3/30/2023 17:00,First Class
DEBIT,3,4,279.3,827.67,Advance shipping,0,18,Water Sports,Demo City,EE. UU.,XXXXXXXXX,Demo,815,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,7,Outdoors,-24.6665,92.2921,LATAM,Demo City,Demo Country,815,11/18/2022 07:00,3964,169,53.21,0.0582,3964,457.09,0.3244,2,914.18,860.97,279.3,South America,NA,CLOSED,90001,169,18,Water Sports Item #169,457.09,0,11/21/2022 07:00,Standard Class
DEBIT,3,4,20.12,61.59,Advance shipping,0,8,Consumer Electronics,Demo City,EE. UU.,XXXXXXXXX,Demo,745,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,34.5533,-65.479,Europe,Demo City,Demo Country,745,8/31/2022 05:00,3965,181,14.35,0.1572,3965,30.42,0.2616,3,91.26,76.91,20.12,Western Europe,NA,COMPLETE,90001,181,8,Consumer Electronics Item #181,30.42,0,9/3/2022 05:00,Standard Class
DEBIT,3,4,20.84,295.31,Advance shipping,0,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,952,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,3.9234,-117.063,Africa,Demo City,Demo Country,952,9/23/2023 11:00,3966,27,69.29,0.1619,3966,213.99,0.0581,2,427.98,358.69,20.84,Southern Africa,NA,COMPLETE,90001,27,17,GPS Devices Item #27,213.99,0,9/26/2023 11:00,Standard Class
DEBIT,4,4,-90.03,933.53,Shipping on time,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,393,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-30.5876,-75.4984,Europe,Demo City,Demo Country,393,12/17/2023 18:00,3967,194,197.05,0.1664,3967,394.73,-0.0912,3,1184.19,987.14,-90.03,Northern Europe,NA,CLOSED,90001,194,15,Kids' Golf Clubs Item #194,394.73,0,12/21/2023 18:00,Standard Class
DEBIT,8,4,32.26,93.32,Late delivery,1,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,250,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,-26.2286,-63.6158,Pacific Asia,Demo City,Demo Country,250,3/10/2023 09:00,3968,169,39.79,0.2945,3968,27.02,0.3385,5,135.1,95.31,32.26,Oceania,NA,COMPLETE,90001,169,4,Soccer Item #169,27.02,0,3/18/2023 09:00,Standard Class
DEBIT,7,4,270.64,1081.24,Late delivery,1,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,699,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,44.2556,-29.0642,Africa,Demo City,Demo Country,699,6/21/2023 23:00,3969,68,317.24,0.1945,3969,407.76,0.206,4,1631.04,1313.8,270.64,North Africa,NA,COMPLETE,90001,68,14,Fitness Accessories Item #68,407.76,0,6/28/2023 23:00,Standard Class
DEBIT,3,4,23.87,510.86,Advance shipping,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,464,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,57.0769,-58.6334,USCA,Demo City,Demo Country,464,8/13/2022 18:00,3970,177,195.48,0.268,3970,243.14,0.0447,3,729.42,533.94,23.87,Canada,NA,PROCESSING,90001,177,13,Cardio Equipment Item #177,243.14,0,8/16/2022 18:00,Standard Class
DEBIT,0,0,135.53,344.93,Shipping on time,0,12,Baseball & Softball,Demo City,EE. UU.,XXXXXXXXX,Demo,277,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,43.6839,32.6606,USCA,Demo City,Demo Country,277,4/20/2022 07:00,3971,123,62.25,0.1278,3971,243.56,0.319,2,487.12,424.87,135.53,Canada,NA,PROCESSING,90001,123,12,Baseball & Softball Item #123,243.56,0,4/20/2022 07:00,Same Day
DEBIT,7,4,-9.4,138.53,Late delivery,1,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,683,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,14.383,-27.1627,Africa,Demo City,Demo Country,683,6/13/2022 20:00,3972,65,51.3,0.2436,3972,105.29,-0.059,2,210.58,159.28,-9.4,North Africa,NA,PROCESSING,90001,65,16,Golf Bags & Carts Item #65,105.29,0,6/20/2022 20:00,Standard Class
DEBIT,3,4,23.81,415.85,Advance shipping,0,3,Golf Shoes,Demo City,EE. UU.,XXXXXXXXX,Demo,65,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,3,Golf,-47.4359,-11.9651,USCA,Demo City,Demo Country,65,5/24/2022 16:00,3973,35,76.91,0.1499,3973,128.27,0.0546,4,513.08,436.17,23.81,West of USA,NA,CLOSED,90001,35,3,Golf Shoes Item #35,128.27,0,5/27/2022 16:00,Standard Class
DEBIT,7,4,36.64,263.57,Late delivery,1,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,511,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-45.6981,43.3001,Africa,Demo City,Demo Country,511,9/21/2022 12:00,3974,167,108.06,0.2686,3974,402.32,0.1245,1,402.32,294.26,36.64,West Africa,NA,COMPLETE,90001,167,6,Cleats Item #167,402.32,0,9/28/2022 12:00,Standard Class
DEBIT,4,4,1.94,70.61,Shipping on time,0,4,Soccer,Demo City,EE. UU.,XXXXXXXXX,Demo,179,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,4.6967,12.6448,Pacific Asia,Demo City,Demo Country,179,10/11/2023 09:00,3975,12,25.79,0.2574,3975,20.04,0.0261,5,100.2,74.41,1.94,Southeast Asia,NA,COMPLETE,90001,12,4,Soccer Item #12,20.04,0,10/15/2023 09:00,Standard Class
DEBIT,4,4,-28.87,512.01,Shipping on time,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,410,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,3.723,-64.2311,Africa,Demo City,Demo Country,410,7/5/2023 00:00,3976,44,80.8,0.1191,3976,169.61,-0.0483,4,678.44,597.64,-28.87,Southern Africa,NA,PENDING,90001,44,5,Men's Footwear Item #44,169.61,0,7/9/2023 00:00,Standard Class
DEBIT,3,4,-26.18,556.94,Advance shipping,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,169,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,1,Fitness,50.3704,90.8627,USCA,Demo City,Demo Country,169,12/1/2022 22:00,3977,92,85.05,0.1248,3977,170.37,-0.0439,4,681.48,596.43,-26.18,Canada,NA,ON_HOLD,90001,92,13,Cardio Equipment Item #92,170.37,0,12/4/2022 22:00,Standard Class
DEBIT,4,4,41.33,199.64,Shipping on time,0,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,159,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,1,Fitness,-14.0347,-106.6236,Europe,Demo City,Demo Country,159,6/5/2022 13:00,3978,90,84.3,0.288,3978,146.36,0.1983,2,292.72,208.42,41.33,Eastern Europe,NA,COMPLETE,90001,90,14,Fitness Accessories Item #90,146.36,0,6/9/2022 13:00,Standard Class
DEBIT,3,4,87.84,220.13,Advance shipping,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,517,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,-12.1293,13.8792,Pacific Asia,Demo City,Demo Country,517,12/2/2023 21:00,3979,51,69.3,0.2091,3979,165.72,0.3351,2,331.44,262.14,87.84,Oceania,NA,COMPLETE,90001,51,13,Cardio Equipment Item #51,165.72,0,12/5/2023 21:00,Standard Class
DEBIT,0,1,60.13,146.64,Advance shipping,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,570,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,2,Electronics,-7.3644,-24.663,Europe,Demo City,Demo Country,570,5/4/2023 08:00,3980,119,48.14,0.2156,3980,74.43,0.3433,3,223.29,175.15,60.13,Western Europe,NA,PENDING_PAYMENT,90001,119,2,Cameras Item #119,74.43,0,5/4/2023 08:00,First Class
DEBIT,4,4,36.11,257.63,Shipping on time,0,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,779,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,8.9807,69.9822,Europe,Demo City,Demo Country,779,11/22/2023 21:00,3981,188,160.79,0.3355,3981,95.85,0.1134,5,479.25,318.46,36.11,Western Europe,NA,PENDING,90001,188,17,GPS Devices Item #188,95.85,0,11/26/2023 21:00,Standard Class
DEBIT,3,4,64.23,230.43,Advance shipping,0,6,Cleats,Demo City,EE. UU.,XXXXXXXXX,Demo,943,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,6,Fan Shop,-0.6224,118.6756,Europe,Demo City,Demo Country,943,11/7/2022 04:00,3982,199,22.3,0.0782,3982,285.22,0.2443,1,285.22,262.92,64.23,Southern Europe,NA,COMPLETE,90001,199,6,Cleats Item #199,285.22,0,11/10/2022 04:00,Standard Class
DEBIT,4,4,-6.46,942.91,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,79,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,37.7941,21.6691,Pacific Asia,Demo City,Demo Country,79,2/18/2023 16:00,3983,65,262.56,0.1827,3983,287.42,-0.0055,5,1437.1,1174.54,-6.46,Eastern Asia,NA,PROCESSING,90001,65,9,Basketball Item #65,287.42,0,2/22/2023 16:00,Standard Class
DEBIT,3,4,183.83,785.9,Advance shipping,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,754,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,5,Apparel,-6.4262,-19.3556,Europe,Demo City,Demo Country,754,4/28/2022 12:00,3984,79,63.83,0.0685,3984,465.89,0.2118,2,931.78,867.95,183.83,Western Europe,NA,PENDING,90001,79,5,Men's Footwear Item #79,465.89,0,5/1/2022 12:00,Standard Class
DEBIT,7,4,131.61,1070.28,Late delivery,1,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,615,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,54.4839,0.7803,USCA,Demo City,Demo Country,615,5/30/2022 13:00,3985,100,114.58,0.0839,3985,273.13,0.1052,5,1365.65,1251.07,131.61,US Center,NA,ON_HOLD,90001,100,13,Cardio Equipment Item #100,273.13,0,6/6/2022 13:00,Standard Class
DEBIT,7,4,34.06,178.49,Late delivery,1,1,Strength Training,Demo City,EE. UU.,XXXXXXXXX,Demo,481,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,1,Fitness,-21.9381,-3.2946,Europe,Demo City,Demo Country,481,4/15/2023 23:00,3986,36,48.47,0.2132,3986,227.35,0.1904,1,227.35,178.88,34.06,Southern Europe,NA,COMPLETE,90001,36,1,Strength Training Item #36,227.35,0,4/22/2023 23:00,Standard Class
DEBIT,4,4,-20.14,228.73,Shipping on time,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,424,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,6,Fan Shop,8.5882,56.0822,Pacific Asia,Demo City,Demo Country,424,3/26/2023 07:00,3987,136,9.86,0.0403,3987,61.15,-0.0858,4,244.6,234.74,-20.14,South Asia,NA,COMPLETE,90001,136,5,Men's Footwear Item #136,61.15,0,3/30/2023 07:00,Standard Class
DEBIT,6,4,85.78,320.81,Late delivery,1,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,593,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,5,Apparel,-2.6501,-118.6911,LATAM,Demo City,Demo Country,593,12/15/2023 07:00,3988,187,19.42,0.0522,3988,371.99,0.2433,1,371.99,352.57,85.78,Central America,NA,COMPLETE,90001,187,5,Men's Footwear Item #187,371.99,0,12/21/2023 07:00,Standard Class
DEBIT,0,0,64.17,414.72,Shipping on time,0,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,556,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,2,Electronics,-34.5528,78.1647,Europe,Demo City,Demo Country,556,12/22/2023 15:00,3989,191,39.42,0.0852,3989,231.34,0.1516,2,462.68,423.26,64.17,Eastern Europe,NA,COMPLETE,90001,191,17,GPS Devices Item #191,231.34,0,12/22/2023 15:00,Same Day
DEBIT,0,0,138.94,938.15,Shipping on time,0,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,147,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,6,Fan Shop,57.8475,-3.119,Europe,Demo City,Demo Country,147,1/24/2022 02:00,3990,67,204.39,0.1778,3990,383.19,0.147,3,1149.57,945.18,138.94,Northern Europe,NA,COMPLETE,90001,67,14,Fitness Accessories Item #67,383.19,0,1/24/2022 02:00,Same Day
DEBIT,3,0,0.03,266.11,Late delivery,1,7,Women's Apparel,Demo City,EE. UU.,XXXXXXXXX,Demo,438,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,27.8403,2.7949,Africa,Demo City,Demo Country,438,10/1/2023 18:00,3991,66,146.16,0.3357,3991,108.85,0.0001,4,435.4,289.24,0.03,East Africa,NA,COMPLETE,90001,66,7,Women's Apparel Item #66,108.85,0,10/4/2023 18:00,Same Day
DEBIT,3,4,43.83,624.13,Advance shipping,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,689,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,6,Fan Shop,0.739,80.0781,Pacific Asia,Demo City,Demo Country,689,4/10/2023 02:00,3992,161,224.04,0.2383,3992,313.38,0.0612,3,940.14,716.1,43.83,Southeast Asia,NA,COMPLETE,90001,161,5,Men's Footwear Item #161,313.38,0,4/13/2023 02:00,Standard Class
DEBIT,4,4,-43.51,551.8,Shipping on time,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,958,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-31.6681,-112.9087,LATAM,Demo City,Demo Country,958,6/22/2022 21:00,3993,67,167.45,0.2286,3993,366.25,-0.077,2,732.5,565.05,-43.51,Central America,NA,PENDING,90001,67,15,Kids' Golf Clubs Item #67,366.25,0,6/26/2022 21:00,Standard Class
DEBIT,3,4,9.3,141.49,Advance shipping,0,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,621,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,1,Fitness,46.3948,101.6044,Europe,Demo City,Demo Country,621,4/23/2022 07:00,3994,194,24.64,0.1294,3994,190.45,0.0561,1,190.45,165.81,9.3,Northern Europe,NA,COMPLETE,90001,194,14,Fitness Accessories Item #194,190.45,0,4/26/2022 07:00,Standard Class
DEBIT,3,4,10.99,415.49,Advance shipping,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,942,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,-10.4586,-105.6259,USCA,Demo City,Demo Country,942,10/19/2023 15:00,3995,122,15.51,0.0313,3995,247.75,0.0229,2,495.5,479.99,10.99,Canada,NA,COMPLETE,90001,122,9,Basketball Item #122,247.75,0,10/22/2023 15:00,Standard Class
DEBIT,4,4,8.39,31.02,Shipping on time,0,14,Fitness Accessories,Demo City,EE. UU.,XXXXXXXXX,Demo,294,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,1,Fitness,-15.6358,-22.8037,LATAM,Demo City,Demo Country,294,1/22/2022 13:00,3996,172,12.86,0.2784,3996,46.21,0.2517,1,46.21,33.35,8.39,Central America,NA,PENDING,90001,172,14,Fitness Accessories Item #172,46.21,0,1/26/2022 13:00,Standard Class
DEBIT,5,4,-5.66,116.23,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,131,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,5,Apparel,-48.1741,99.9427,LATAM,Demo City,Demo Country,131,1/21/2023 13:00,3997,11,1.99,0.0136,3997,146.09,-0.0393,1,146.09,144.1,-5.66,South America,NA,COMPLETE,90001,11,15,Kids' Golf Clubs Item #11,146.09,0,1/26/2023 13:00,Standard Class
DEBIT,3,4,-7.28,231.46,Advance shipping,0,8,Consumer Electronics,Demo City,EE. UU.,XXXXXXXXX,Demo,976,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,48.1232,97.0872,Europe,Demo City,Demo Country,976,5/23/2022 03:00,3998,46,98.04,0.2586,3998,94.78,-0.0259,4,379.12,281.08,-7.28,Western Europe,NA,COMPLETE,90001,46,8,Consumer Electronics Item #46,94.78,0,5/26/2022 03:00,Standard Class
DEBIT,4,4,223.48,782.06,Shipping on time,0,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,310,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-0.4518,-44.1102,Europe,Demo City,Demo Country,310,12/7/2023 10:00,3999,121,125.01,0.1271,3999,196.71,0.2603,5,983.55,858.54,223.48,Northern Europe,NA,ON_HOLD,90001,121,15,Kids' Golf Clubs Item #121,196.71,0,12/11/2023 10:00,Standard Class
DEBIT,8,4,23.85,120.55,Late delivery,1,15,Kids' Golf Clubs,Demo City,EE. UU.,XXXXXXXXX,Demo,239,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,23.4642,-103.9728,Pacific Asia,Demo City,Demo Country,239,4/16/2022 18:00,4000,5,29.13,0.1667,4000,58.25,0.1638,3,174.75,145.62,23.85,Eastern Asia,NA,PENDING,90001,5,15,Kids' Golf Clubs Item #5,58.25,0,4/24/2022 18:00,Standard Class
DEBIT,4,1,130.67,662.39,Late delivery,1,10,Camping & Hiking,Demo City,EE. UU.,XXXXXXXXX,Demo,93,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,7,Outdoors,-6.4502,25.3082,LATAM,Demo City,Demo Country,93,5/10/2023 11:00,4001,114,151.74,0.182,4001,416.87,0.1916,2,833.74,682.0,130.67,South America,NA,PENDING_PAYMENT,90001,114,10,Camping & Hiking Item #114,416.87,0,5/14/2023 11:00,First Class
DEBIT,4,4,-56.8,1321.44,Shipping on time,0,5,Men's Footwear,Demo City,EE. UU.,XXXXXXXXX,Demo,368,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,6,Fan Shop,57.4552,55.717,USCA,Demo City,Demo Country,368,7/19/2022 22:00,4002,184,127.56,0.086,4002,370.8,-0.0419,4,1483.2,1355.64,-56.8,East of USA,NA,COMPLETE,90001,184,5,Men's Footwear Item #184,370.8,0,7/23/2022 22:00,Standard Class
DEBIT,2,2,64.33,300.68,Shipping on time,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,274,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,3,Golf,-30.3074,97.2011,Europe,Demo City,Demo Country,274,8/4/2022 15:00,4003,84,101.66,0.2338,4003,434.8,0.1931,1,434.8,333.14,64.33,Eastern Europe,NA,PENDING,90001,84,16,Golf Bags & Carts Item #84,434.8,0,8/6/2022 15:00,Second Class
DEBIT,4,4,163.09,701.09,Shipping on time,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,487,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,4,Team Sports,45.5989,-111.6208,USCA,Demo City,Demo Country,487,3/30/2023 23:00,4004,186,92.75,0.0977,4004,474.66,0.1904,2,949.32,856.57,163.09,East of USA,NA,COMPLETE,90001,186,9,Basketball Item #186,474.66,0,4/3/2023 23:00,Standard Class
DEBIT,3,4,91.28,703.34,Advance shipping,0,13,Cardio Equipment,Demo City,EE. UU.,XXXXXXXXX,Demo,36,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,1,Fitness,18.8487,-49.3648,Pacific Asia,Demo City,Demo Country,36,7/27/2022 17:00,4005,180,44.25,0.0511,4005,288.63,0.1111,3,865.89,821.64,91.28,Eastern Asia,NA,COMPLETE,90001,180,13,Cardio Equipment Item #180,288.63,0,7/30/2022 17:00,Standard Class
DEBIT,4,4,327.16,904.76,Shipping on time,0,2,Cameras,Demo City,EE. UU.,XXXXXXXXX,Demo,936,Customer,Individual,Home Office,CA,XXXXXXXXX,90001,2,Electronics,39.4111,71.9391,Europe,Demo City,Demo Country,936,10/12/2023 13:00,4006,52,142.28,0.126,4006,376.4,0.3315,3,1129.2,986.92,327.16,Southern Europe,NA,PENDING_PAYMENT,90001,52,2,Cameras Item #52,376.4,0,10/16/2023 13:00,Standard Class
DEBIT,8,4,7.98,290.14,Late delivery,1,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,472,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,-1.6991,71.9472,Pacific Asia,Demo City,Demo Country,472,12/25/2022 03:00,4007,176,147.69,0.2922,4007,252.72,0.0223,2,505.44,357.75,7.98,South Asia,NA,PROCESSING,90001,176,9,Basketball Item #176,252.72,0,1/2/2023 03:00,Standard Class
DEBIT,4,4,161.52,884.09,Shipping on time,0,16,Golf Bags & Carts,Demo City,EE. UU.,XXXXXXXXX,Demo,354,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,3,Golf,-35.2537,18.684,LATAM,Demo City,Demo Country,354,2/25/2022 02:00,4008,130,173.14,0.1457,4008,396.12,0.1591,3,1188.36,1015.22,161.52,South America,NA,PENDING,90001,130,16,Golf Bags & Carts Item #130,396.12,0,3/1/2022 02:00,Standard Class
DEBIT,4,4,-15.22,305.0,Shipping on time,0,12,Baseball & Softball,Demo City,EE. UU.,XXXXXXXXX,Demo,882,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,7.1443,-105.0347,USCA,Demo City,Demo Country,882,1/8/2023 05:00,4009,54,185.67,0.3372,4009,275.31,-0.0417,2,550.62,364.95,-15.22,US Center,NA,COMPLETE,90001,54,12,Baseball & Softball Item #54,275.31,0,1/12/2023 05:00,Standard Class
DEBIT,1,1,54.36,672.29,Shipping on time,0,17,GPS Devices,Demo City,EE. UU.,XXXXXXXXX,Demo,575,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,2,Electronics,32.4976,20.7988,Europe,Demo City,Demo Country,575,6/24/2022 20:00,4010,13,9.67,0.013,4010,372.11,0.074,2,744.22,734.55,54.36,Western Europe,NA,CLOSED,90001,13,17,GPS Devices Item #13,372.11,0,6/25/2022 20:00,First Class
DEBIT,4,4,5.69,287.34,Shipping on time,0,1,Strength Training,Demo City,EE. UU.,XXXXXXXXX,Demo,874,Customer,Individual,Consumer,CA,XXXXXXXXX,90001,1,Fitness,-4.0456,78.0225,Europe,Demo City,Demo Country,874,10/30/2023 10:00,4011,31,1.9,0.0064,4011,148.39,0.0193,2,296.78,294.88,5.69,Eastern Europe,NA,CLOSED,90001,31,1,Strength Training Item #31,148.39,0,11/3/2023 10:00,Standard Class
DEBIT,3,4,152.83,702.33,Advance shipping,0,9,Basketball,Demo City,EE. UU.,XXXXXXXXX,Demo,306,Customer,Individual,Corporate,CA,XXXXXXXXX,90001,4,Team Sports,38.7533,-115.0416,LATAM,Demo City,Demo Country,306,1/16/2022 20:00,4012,117,327.65,0.3137,4012,348.16,0.2132,3,1044.48,716.83,152.83,Caribbean,NA,PENDING,90001,117,9,Basketball Item #117,348.16,0,1/19/2022 20:00,Standard Class
